"material_id","status","location"
"6989","3","506"
"8807","4","25487"
"9714","2","97330"
"4501","3","97792"
"2305","4","3900"
"4326","5","5074"
"8376","1","404"
"5185","2","62015"
"9560","2","35296"
"9053","4","18126"
"2032","4","4142"
"2565","4","7295"
"4799","4","47824"
"5155","3","8518"
"4695","1","2709"
"720","3","890"
"3498","2","585"
"4060","4","3345"
"8546","1","22699"
"8615","4","546"
"8971","2","953"
"3853","2","12163"
"7988","5","4471"
"4098","1","8803"
"6670","4","124"
"8544","3","756"
"142","5","8109"
"5905","5","70773"
"7394","2","795"
"8103","5","1573"
"751","1","8262"
"5151","1","66331"
"7812","5","719"
"5931","1","5466"
"6993","2","4006"
"2829","2","5472"
"775","2","6522"
"1491","5","153"
"3589","5","10797"
"4962","3","49560"
"7541","2","99524"
"37","5","36192"
"1202","3","67633"
"3485","3","1512"
"2422","3","738"
"9136","5","52788"
"2079","1","4367"
"7252","2","3510"
"4369","5","581"
"9111","3","33131"
"2995","1","74052"
"332","5","9886"
"1003","4","428"
"2980","5","3551"
"3079","2","57742"
"8666","2","950"
"2888","2","692"
"1815","3","14824"
"2816","2","5750"
"1732","2","214"
"7237","5","92828"
"7332","3","2768"
"2986","1","481"
"9774","4","975"
"4287","1","6997"
"867","3","11439"
"3816","3","802"
"3234","1","5238"
"2558","1","2095"
"1973","5","73106"
"9346","3","40900"
"9012","3","3748"
"7471","1","97055"
"1327","1","455"
"4279","3","687"
"9899","5","414"
"250","3","5655"
"6582","3","14082"
"863","4","73053"
"7296","3","38701"
"5156","2","738"
"215","2","77938"
"8635","2","402"
"9835","2","7660"
"3290","4","8360"
"6440","3","10947"
"7852","4","706"
"3928","4","604"
"913","1","6949"
"1433","3","88972"
"9236","1","888"
"4083","3","17206"
"3157","3","533"
"8961","2","300"
"9168","3","9776"
"9789","5","84605"
"6366","2","7804"
"4128","1","3704"
"6064","1","51697"
"7045","2","95032"
"111","5","820"
"2962","5","7398"
"1895","2","449"
"8789","4","538"
"4592","2","803"
"3799","2","842"
"3215","4","16730"
"5639","2","522"
"9846","3","39837"
"155","1","269"
"8830","5","34623"
"5499","1","693"
"7185","3","21486"
"4514","5","5142"
"4044","4","64330"
"2382","3","6715"
"5047","2","1410"
"9343","3","253"
"7508","4","9715"
"3017","5","313"
"703","3","130"
"8622","1","9433"
"5181","5","1826"
"6846","4","95640"
"1789","1","442"
"5032","3","9849"
"4991","5","6264"
"5914","5","2979"
"1851","5","104"
"4594","1","98914"
"9370","3","1442"
"5992","3","431"
"7394","3","8098"
"8204","4","59780"
"4374","5","90287"
"7010","5","466"
"2519","2","79308"
"8868","5","7338"
"2518","4","8612"
"4523","3","39676"
"9363","1","18509"
"943","3","2701"
"3818","1","97378"
"7063","5","3779"
"1683","1","116"
"5032","5","40902"
"6643","3","1439"
"9839","4","89413"
"9038","2","968"
"1055","5","649"
"1159","5","2545"
"9614","5","82481"
"3807","5","31724"
"160","3","93715"
"8916","2","9412"
"1228","1","729"
"4684","4","807"
"2682","3","1406"
"3765","2","500"
"5697","1","9579"
"4278","1","1513"
"2714","1","77252"
"5519","1","86657"
"1235","2","13866"
"2060","1","577"
"5326","3","26616"
"431","4","886"
"2456","3","578"
"6494","4","3543"
"451","4","66904"
"9434","2","3172"
"9242","1","581"
"5832","2","4325"
"20","5","6790"
"8542","5","39386"
"2042","5","55190"
"9861","2","105"
"9824","5","45166"
"508","3","5920"
"9181","1","222"
"4897","5","120"
"1082","2","3977"
"8874","5","4642"
"3938","3","6681"
"7662","1","5551"
"5524","5","726"
"5588","1","4230"
"2639","4","1206"
"3312","4","4179"
"3159","5","94432"
"4005","5","155"
"2830","1","72979"
"3365","5","11420"
"8581","2","872"
"3481","5","81955"
"3266","3","265"
"748","4","4139"
"7264","1","129"
"5233","3","219"
"6334","3","4763"
"274","2","34184"
"9837","1","51445"
"9060","5","77799"
"5178","5","19201"
"9861","5","590"
"7495","2","9346"
"2422","1","4575"
"9717","2","926"
"2139","1","9075"
"5181","1","50789"
"8705","5","8064"
"3405","4","578"
"6873","3","92243"
"6945","2","523"
"1231","1","954"
"4155","5","209"
"1568","3","10183"
"6437","3","957"
"968","5","642"
"3380","1","4793"
"181","5","94690"
"7594","1","5566"
"3576","3","8595"
"9400","3","52627"
"6830","2","56044"
"3219","1","965"
"6378","4","621"
"4408","4","6459"
"5146","2","9871"
"5814","4","62101"
"6812","5","8611"
"9046","1","1924"
"4715","1","770"
"9148","2","6660"
"5275","3","82150"
"696","1","80587"
"88","5","117"
"788","5","83020"
"7332","3","977"
"3777","3","4355"
"3405","4","318"
"1670","4","45875"
"526","1","79569"
"4399","5","703"
"6577","3","59250"
"4159","5","25062"
"687","2","5202"
"6326","4","2695"
"7011","4","384"
"6276","2","27462"
"2084","4","5574"
"4400","2","5679"
"1561","4","151"
"1634","1","116"
"2627","5","95255"
"1030","4","9780"
"9557","5","939"
"5301","2","49369"
"7236","3","81782"
"6230","2","166"
"4207","1","385"
"6446","2","56585"
"7674","5","14431"
"1207","1","977"
"3593","4","87448"
"9969","1","28389"
"7038","3","83674"
"6344","1","87506"
"6245","3","384"
"5256","3","52277"
"3100","1","603"
"1058","4","544"
"9368","2","133"
"421","4","845"
"5005","3","55566"
"6687","1","53841"
"3256","3","9320"
"8041","4","59563"
"2554","3","8819"
"957","2","2786"
"4405","4","31649"
"1683","4","328"
"9405","2","91146"
"3324","4","82464"
"7316","3","67470"
"5962","5","8619"
"7676","2","83537"
"3149","3","7329"
"9462","4","164"
"3691","5","6988"
"4822","3","18507"
"395","5","523"
"6204","2","2311"
"1824","5","9642"
"8849","5","73761"
"9278","5","1490"
"5281","4","1432"
"1445","2","9566"
"1854","4","894"
"3658","3","2042"
"3244","1","6631"
"6038","5","734"
"2124","5","209"
"8942","4","44847"
"1032","2","8554"
"5270","5","64863"
"2973","2","39747"
"6649","1","2258"
"9930","3","258"
"2783","5","16194"
"9828","2","3307"
"8003","4","804"
"7814","2","5227"
"6863","3","31690"
"7226","5","945"
"6798","1","66155"
"1290","2","54014"
"3431","1","49992"
"1560","5","2286"
"2616","3","87254"
"5402","1","49436"
"1341","4","418"
"4048","3","705"
"1667","1","86582"
"6462","1","9783"
"8395","5","60265"
"5801","1","42916"
"9228","5","62547"
"8017","3","2242"
"3475","1","570"
"1192","1","52604"
"3150","3","172"
"4808","3","968"
"3616","1","7428"
"71","1","5720"
"9405","2","5601"
"2423","5","546"
"8818","1","20514"
"7567","4","5923"
"1983","2","902"
"92","2","1555"
"8843","4","175"
"6742","2","86168"
"2473","2","5722"
"2442","1","8892"
"1532","2","82723"
"3554","1","10955"
"418","4","845"
"7422","5","709"
"9254","4","15697"
"4802","2","5760"
"8776","2","25942"
"9928","3","1184"
"2534","1","9007"
"9552","5","1881"
"1536","5","1152"
"720","4","52198"
"8290","3","4466"
"7135","4","2303"
"7455","3","6526"
"2398","2","77125"
"3061","4","89523"
"5607","3","27639"
"3774","4","689"
"3124","3","18721"
"1343","1","814"
"4220","1","5479"
"2920","3","48140"
"8377","1","48413"
"2915","5","93445"
"8586","2","609"
"8636","2","377"
"6953","1","4199"
"2376","1","8957"
"3903","4","617"
"4824","2","656"
"307","1","195"
"8758","4","324"
"8987","3","60724"
"120","4","88386"
"1641","3","65691"
"8081","1","8756"
"7408","2","14238"
"1690","4","7568"
"7749","2","6346"
"6680","5","7920"
"6478","3","3581"
"8599","4","169"
"227","1","398"
"4898","4","729"
"1028","3","65899"
"9678","2","75421"
"1346","3","1692"
"8093","3","113"
"1399","4","55107"
"7237","3","13660"
"4738","1","661"
"5472","4","85636"
"5072","3","53593"
"9715","4","59159"
"6614","1","399"
"1161","1","3133"
"1423","4","467"
"5237","3","213"
"7245","2","8229"
"7459","1","729"
"5494","4","94632"
"3899","4","295"
"8433","1","864"
"9846","2","155"
"8749","3","58113"
"9896","3","9853"
"5914","5","5800"
"7863","3","31736"
"1533","4","299"
"428","4","79361"
"8700","3","381"
"569","4","128"
"4225","3","625"
"993","2","90304"
"4258","1","769"
"2295","3","1182"
"6837","2","1526"
"1423","3","7968"
"5514","2","306"
"214","5","476"
"3448","2","3233"
"2315","1","286"
"6176","1","8752"
"2079","1","61580"
"5367","1","35416"
"9693","2","976"
"8210","4","11051"
"6397","5","9253"
"8391","2","658"
"7958","1","819"
"368","4","7856"
"6884","3","4131"
"5259","4","10196"
"1627","4","183"
"4877","5","969"
"4036","1","1367"
"8118","4","242"
"9193","1","20218"
"2956","3","18139"
"4993","1","75910"
"9761","2","26250"
"5507","1","31319"
"5019","3","1544"
"7894","5","47380"
"7688","1","79294"
"9815","3","5752"
"1238","4","97300"
"140","5","5855"
"623","4","405"
"3280","1","551"
"8707","3","40546"
"4200","5","23563"
"2370","3","431"
"4719","3","38281"
"986","1","1683"
"613","3","616"
"7505","4","637"
"351","1","3293"
"9706","3","2346"
"3775","2","7661"
"4608","4","4900"
"1092","5","559"
"4675","1","56307"
"9916","2","4863"
"3665","1","401"
"9631","1","9760"
"2285","3","47217"
"8289","4","51946"
"9995","2","10985"
"4223","2","766"
"4127","4","9984"
"5975","5","818"
"9646","2","45692"
"9249","3","7534"
"6697","2","973"
"6296","2","279"
"2268","5","8839"
"2340","2","5806"
"2733","4","91433"
"413","4","76203"
"7488","3","86348"
"1509","2","1555"
"5263","1","98086"
"909","1","3249"
"888","4","70982"
"2944","4","70301"
"1129","3","29421"
"4985","1","870"
"9911","4","244"
"5407","1","857"
"2466","4","9571"
"918","2","35440"
"2433","2","2153"
"7775","4","622"
"777","3","8023"
"1257","4","33557"
"6151","2","462"
"1825","5","874"
"6955","3","736"
"9836","4","995"
"6551","5","538"
"4200","2","498"
"5336","1","667"
"458","4","280"
"5674","3","4789"
"6604","1","5418"
"3983","3","756"
"2050","2","873"
"4035","2","20315"
"7035","3","402"
"9975","5","208"
"5653","2","300"
"1386","1","984"
"5127","2","4434"
"2554","3","368"
"1299","2","507"
"9649","1","3515"
"468","3","95912"
"5255","1","4207"
"6429","2","14231"
"6983","1","680"
"3552","2","7544"
"6090","5","265"
"3155","4","4067"
"2887","5","342"
"7375","3","89292"
"8003","2","258"
"7598","5","520"
"2899","4","533"
"6202","3","92052"
"9291","1","71261"
"9858","5","131"
"9044","5","5667"
"4640","4","8184"
"1556","2","972"
"2750","4","9629"
"5666","4","87530"
"9958","4","156"
"686","4","456"
"2639","4","1822"
"297","1","9151"
"4675","3","63036"
"9657","4","8649"
"3106","2","9519"
"2167","1","44331"
"6089","3","792"
"6132","4","803"
"3311","3","30526"
"6307","5","964"
"4375","4","884"
"103","5","9856"
"6483","2","77244"
"3976","2","2452"
"5867","4","573"
"7387","3","421"
"8356","2","10188"
"1661","2","60761"
"9982","4","92804"
"2294","3","193"
"9044","4","800"
"7300","3","85312"
"7706","1","819"
"353","4","2005"
"4959","5","609"
"748","2","1617"
"3797","4","89739"
"2854","2","45476"
"8345","3","6953"
"8791","5","349"
"4347","1","9743"
"1903","3","9918"
"7317","1","357"
"7265","1","814"
"4676","3","49572"
"1607","5","1880"
"4318","5","78501"
"1789","5","979"
"9937","4","943"
"5865","1","20038"
"1940","2","9376"
"1023","2","66374"
"1494","5","92362"
"4548","4","935"
"1887","5","67450"
"6652","4","72584"
"5683","3","50701"
"4613","4","47277"
"7467","1","4947"
"3270","1","138"
"4216","4","1583"
"5419","5","220"
"7335","2","39518"
"6673","4","6575"
"5070","4","221"
"40","3","69713"
"8363","1","68259"
"3423","2","3115"
"2373","2","43852"
"3702","5","83833"
"7190","5","21365"
"9652","3","76073"
"6276","5","323"
"4264","5","204"
"3731","4","348"
"6654","5","3242"
"9446","3","9773"
"9951","1","58198"
"5098","2","12025"
"4971","3","511"
"8152","3","701"
"3681","2","142"
"3549","3","4739"
"5424","4","88849"
"2972","5","762"
"7616","4","89723"
"2975","4","533"
"8169","4","959"
"2671","5","594"
"2734","3","9450"
"1752","3","5260"
"4742","4","36135"
"1728","3","1843"
"4597","1","5485"
"1294","2","4343"
"7153","1","808"
"4236","5","7660"
"9242","1","113"
"3420","2","62633"
"3389","1","4518"
"1907","4","110"
"1632","1","753"
"109","1","831"
"7935","3","50925"
"8059","4","851"
"3313","1","4131"
"2100","4","800"
"8122","2","75616"
"2049","3","853"
"7396","5","892"
"736","4","478"
"2141","4","9864"
"7486","5","67890"
"5063","1","42880"
"8230","1","5033"
"3333","2","8797"
"3001","4","8404"
"4328","4","7009"
"478","1","25159"
"8660","4","7648"
"8332","1","767"
"9956","5","3534"
"5308","2","6479"
"2811","2","5742"
"5778","2","1411"
"6538","3","2180"
"5865","4","31644"
"5262","1","482"
"9701","3","75307"
"8016","4","10679"
"6112","5","645"
"8455","3","570"
"6596","5","26790"
"7719","4","765"
"3324","2","62921"
"2831","5","376"
"3159","4","1805"
"8947","1","27492"
"8051","4","89520"
"9121","4","64132"
"5180","2","780"
"6142","2","7047"
"8780","4","406"
"7198","3","9368"
"9478","3","713"
"215","1","935"
"2463","3","1392"
"3708","1","8267"
"8473","5","356"
"6078","2","675"
"3995","3","16673"
"2093","3","700"
"6627","3","3228"
"3292","1","127"
"1615","5","5271"
"1796","3","8059"
"2355","1","992"
"9238","5","78471"
"4707","4","82549"
"1265","4","64379"
"9628","1","3071"
"804","4","62542"
"6232","1","72452"
"4800","5","552"
"4671","3","72600"
"6056","4","295"
"6848","5","893"
"2460","2","26145"
"1400","5","19794"
"4061","2","25821"
"9216","2","6763"
"20","4","66437"
"1048","5","26067"
"2465","4","11105"
"6922","2","77745"
"4965","4","34100"
"2051","2","4787"
"2162","3","7151"
"2049","2","481"
"1087","4","759"
"7237","3","657"
"8819","5","869"
"9651","5","446"
"6656","4","768"
"4973","5","323"
"2343","4","454"
"8332","5","745"
"1357","4","3090"
"5890","5","277"
"244","1","72943"
"3725","3","6616"
"5302","1","49215"
"5572","2","898"
"2396","3","6108"
"450","2","286"
"2165","1","4765"
"7255","2","765"
"2323","1","79235"
"7147","4","780"
"6772","4","8729"
"8266","5","85562"
"3942","1","9794"
"7209","4","8154"
"7871","4","3478"
"6693","3","3232"
"9545","1","61936"
"7123","3","2721"
"4215","2","3661"
"5077","2","1475"
"5638","3","71569"
"3369","5","14776"
"9434","1","77288"
"6123","5","4434"
"7806","3","7114"
"7574","1","494"
"3431","4","72010"
"458","4","2219"
"2919","1","69720"
"2669","2","219"
"3648","5","131"
"7190","2","8200"
"626","1","66813"
"569","4","9825"
"2855","1","830"
"5201","3","406"
"7024","3","738"
"8423","3","9545"
"3734","2","20285"
"8150","3","404"
"3878","4","6730"
"8270","2","466"
"183","4","4970"
"7969","5","640"
"8650","4","3000"
"7959","3","2955"
"8735","4","650"
"2172","5","61702"
"5384","5","67850"
"7217","2","40249"
"714","5","7964"
"1318","5","7519"
"4807","5","8051"
"5633","3","13452"
"9200","1","82978"
"2138","5","541"
"1159","3","60042"
"4064","3","40071"
"3748","5","7552"
"2322","5","13801"
"7424","5","180"
"1670","4","291"
"4920","2","53750"
"3730","4","859"
"7","2","628"
"8459","5","21115"
"9377","1","941"
"4938","2","714"
"8862","1","5120"
"5418","3","6158"
"5235","5","6674"
"9098","2","3709"
"8907","5","1254"
"6987","5","70995"
"201","4","487"
"4248","4","94821"
"7476","4","469"
"515","1","718"
"4513","4","65753"
"7016","2","873"
"1861","5","3319"
"2330","5","7437"
"4203","4","442"
"9489","4","942"
"799","4","997"
"5576","3","480"
"4187","3","228"
"5230","2","3260"
"9091","2","3364"
"1073","3","613"
"3651","4","23131"
"1055","2","604"
"180","3","6859"
"6901","1","7866"
"9826","3","707"
"5015","4","7541"
"7769","3","238"
"7236","4","33893"
"4511","1","677"
"1123","2","81665"
"7006","4","3852"
"5757","4","95396"
"2903","4","729"
"1153","3","7744"
"4822","4","30891"
"8555","4","900"
"2121","5","1255"
"5059","1","44406"
"850","5","6913"
"8159","2","5176"
"5752","2","2303"
"3099","2","7265"
"5023","3","2043"
"2979","5","699"
"8520","3","273"
"7646","5","96593"
"391","1","66834"
"3143","3","3516"
"6201","3","22977"
"6294","1","89451"
"8562","2","544"
"867","3","21407"
"4862","3","39257"
"2655","2","47449"
"2839","2","6386"
"487","3","1314"
"7286","1","761"
"6188","4","27374"
"7925","3","11628"
"823","1","62068"
"8718","4","7850"
"3237","4","2438"
"9553","1","24844"
"7041","5","4627"
"5318","3","2201"
"9371","4","14474"
"4109","5","2896"
"8296","4","875"
"8758","2","49479"
"3830","3","776"
"6464","5","448"
"4719","4","16142"
"9890","1","81753"
"9523","1","59364"
"1504","5","505"
"6828","2","36839"
"6191","3","33819"
"7707","1","1562"
"7076","3","55222"
"7807","2","7480"
"7544","1","9240"
"7954","4","217"
"629","1","7888"
"8175","3","6330"
"508","1","384"
"3323","4","7588"
"8570","4","66858"
"441","1","930"
"8285","1","641"
"2100","5","80399"
"5299","1","273"
"4134","5","1514"
"4487","3","49737"
"7899","1","1573"
"351","1","617"
"6850","2","52805"
"3280","5","7740"
"8482","1","864"
"5919","3","3828"
"6609","5","15434"
"872","1","2115"
"7332","3","411"
"8180","3","350"
"6498","2","54496"
"5433","3","499"
"7958","1","689"
"12","1","36663"
"7535","1","76278"
"6585","2","177"
"6932","1","65188"
"636","4","8282"
"327","2","296"
"1210","5","20653"
"3442","2","9452"
"938","2","496"
"5961","3","944"
"9203","5","99206"
"2171","5","80452"
"4525","4","4905"
"4360","3","533"
"2853","2","65327"
"4593","3","71093"
"7092","1","7665"
"6131","1","6953"
"4904","5","5100"
"1790","2","9069"
"8727","5","6888"
"2971","1","102"
"6416","4","724"
"9691","5","44321"
"6161","5","763"
"7361","4","65967"
"4249","2","62070"
"1875","1","270"
"6240","3","779"
"8899","2","43219"
"9679","4","4038"
"3632","1","4796"
"2488","3","564"
"4301","1","1979"
"7588","3","5401"
"9719","4","6399"
"9519","4","67238"
"2148","4","370"
"6722","1","2301"
"7272","2","98028"
"1445","4","36350"
"6016","1","986"
"1586","1","117"
"6192","4","8263"
"2743","3","2170"
"7050","3","384"
"5052","4","1533"
"6517","2","88565"
"9931","1","5956"
"2159","5","3556"
"9360","4","8743"
"186","1","757"
"0","1","922"
"5129","2","611"
"754","5","91708"
"4064","1","5577"
"3769","4","269"
"7754","1","4994"
"3272","1","763"
"645","2","345"
"8656","1","746"
"1109","3","8096"
"4931","3","118"
"1649","1","9284"
"382","3","8217"
"8518","1","42090"
"6498","4","844"
"8869","2","58914"
"1700","4","645"
"6100","1","192"
"3409","4","33205"
"9727","5","13083"
"5915","4","3674"
"4179","1","56739"
"4744","2","8687"
"1610","2","5484"
"3997","1","18128"
"8714","5","20510"
"6311","2","6614"
"8181","1","117"
"4161","5","3941"
"5535","2","1494"
"6428","1","161"
"9902","1","93613"
"2114","1","5296"
"7946","4","2771"
"6743","3","80013"
"2484","4","39327"
"2455","5","65807"
"8903","3","93338"
"1252","5","417"
"6655","5","913"
"7416","4","658"
"3918","3","501"
"3711","5","5186"
"5297","3","673"
"7150","3","716"
"1306","1","71611"
"9523","1","8150"
"6038","1","90804"
"1859","4","5279"
"3911","5","71542"
"9868","4","55600"
"4629","2","731"
"1150","1","5516"
"3297","4","5593"
"7897","1","4930"
"3775","3","391"
"5163","4","7670"
"9291","1","611"
"1966","1","353"
"2895","3","64253"
"5349","5","580"
"6345","4","79674"
"9619","5","27611"
"7045","5","921"
"8262","3","880"
"151","2","4736"
"4058","5","95185"
"4044","4","490"
"8177","2","7881"
"204","1","508"
"3711","5","207"
"9536","1","6915"
"8562","4","458"
"2340","3","239"
"2610","5","72887"
"1302","3","56171"
"9999","1","60917"
"7781","2","36461"
"5559","3","332"
"14","5","79406"
"1437","1","867"
"9676","1","30986"
"7674","3","137"
"7637","3","997"
"5781","1","208"
"2504","2","464"
"825","5","655"
"7632","3","1521"
"8227","5","4804"
"5530","3","82219"
"2844","4","1585"
"6684","3","1600"
"641","2","558"
"3162","4","15999"
"4349","1","43983"
"2901","4","5108"
"4822","5","527"
"7658","2","4299"
"6940","4","47892"
"7978","3","1399"
"1394","5","130"
"1739","3","110"
"7773","4","408"
