"staff","copy_id","date","super"
"81","575","02 01 2024","Stroman, Mraz and Pfannerstill"
"245","576","02 01 2024","Pouros - Heathcote"
"369","577","02 01 2024","Langosh, Steuber and Langworth"
"126","578","02 01 2024","Gleichner - Romaguera"
"84","579","02 01 2024","Hilpert, Upton and Kuphal"
"327","580","02 01 2024","Lowe and Sons"
"219","581","02 01 2024","Sanford, Stamm and Crist"
"278","582","02 01 2024","Bins Group"
"284","583","02 01 2024","Anderson, Nicolas and Mueller"
"143","584","02 01 2024","Thompson Inc"
"471","585","02 01 2024","Roob - Kozey"
"174","586","02 01 2024","Schamberger LLC"
"481","587","02 01 2024","Green - Goyette"
"100","588","02 01 2024","Hodkiewicz Inc"
"137","589","02 01 2024","Leuschke - Schamberger"
"486","590","02 01 2024","Spencer Group"
"260","591","02 01 2024","Bins, Russel and Nitzsche"
"403","592","02 01 2024","Jacobs LLC"
"279","593","02 01 2024","Ledner, Doyle and Bergnaum"
"463","594","02 01 2024","Gutkowski, Gorczany and Rice"
"115","595","02 01 2024","Bogisich, Deckow and Kunze"
"130","596","02 01 2024","Zulauf - Turner"
"355","597","02 01 2024","Barton, Lind and Sipes"
"46","598","02 01 2024","Hagenes, Haley and Mayer"
"307","599","02 01 2024","Bernier, Moore and Predovic"
"195","600","02 01 2024","Koch, Walker and Lindgren"
"494","601","02 01 2024","Funk LLC"
"297","602","02 01 2024","Beahan - Vandervort"
"251","603","02 01 2024","McLaughlin - Franecki"
"278","604","02 01 2024","Mayer Inc"
"35","605","02 01 2024","Cassin LLC"
"478","606","02 01 2024","Simonis Inc"
"394","607","02 01 2024","Spencer LLC"
"407","608","02 01 2024","Corkery, Medhurst and Grant"
"316","609","02 01 2024","Bauch Inc"
"372","610","02 01 2024","Smitham - Haag"
"344","611","02 01 2024","Wehner Group"
"77","612","02 01 2024","Roberts, Hartmann and Kunde"
"446","613","02 01 2024","Weber, Ernser and O'Kon"
"89","614","02 01 2024","Mitchell, Zulauf and Baumbach"
"165","615","02 01 2024","Veum, Heathcote and Ryan"
"118","616","02 01 2024","Greenfelder, Lemke and Gutkowski"
"33","617","02 01 2024","Halvorson - Connelly"
"476","618","02 01 2024","Larson - Trantow"
"339","619","02 01 2024","Mueller - Walker"
"457","620","02 01 2024","Hudson LLC"
"63","621","02 01 2024","Lebsack - Yundt"
"102","622","02 01 2024","Kessler Group"
"38","623","02 01 2024","Kihn, Gusikowski and Cummerata"
"250","624","02 01 2024","Labadie - Douglas"
"218","625","02 01 2024","Bernier, Wyman and Cartwright"
"78","626","02 01 2024","Borer Group"
"188","627","02 01 2024","Donnelly - Rogahn"
"310","628","02 01 2024","Nienow - Wehner"
"23","629","02 01 2024","Nitzsche - Spencer"
"302","630","02 01 2024","Bins - Ziemann"
"271","631","02 01 2024","Hodkiewicz - O'Kon"
"462","632","02 01 2024","Labadie Inc"
"395","633","02 01 2024","Baumbach Group"
"37","634","02 01 2024","Kilback, Mayer and Kshlerin"
"255","635","02 01 2024","Schultz - Huel"
"466","636","02 01 2024","Dickinson and Sons"
"457","637","02 01 2024","MacGyver - Okuneva"
"193","638","02 01 2024","Mraz LLC"
"101","639","02 01 2024","Kirlin - Spinka"
"228","640","02 01 2024","Roob, Kling and Donnelly"
"197","641","02 01 2024","Franey - Brakus"
"31","642","02 01 2024","Mitchell - Considine"
"365","643","02 01 2024","Cassin, Lynch and O'Kon"
"311","644","02 01 2024","Balistreri - McGlynn"
"261","645","02 01 2024","Halvorson - Heidenreich"
"60","646","02 01 2024","Boehm Inc"
"6","647","02 01 2024","Wolff Inc"
"231","648","02 01 2024","Tremblay LLC"
"92","649","02 01 2024","Gerhold - Grady"
"152","650","02 01 2024","Kerluke Group"
"125","651","02 01 2024","Cole - McGlynn"
"111","652","02 01 2024","Little, Prohaska and Herman"
"340","653","02 01 2024","Emard LLC"
"490","654","02 01 2024","Block, Gottlieb and Glover"
"107","655","02 01 2024","Legros Inc"
"375","656","02 01 2024","Powlowski and Sons"
"256","657","02 01 2024","Mayer Inc"
"291","658","02 01 2024","Mohr and Sons"
"223","659","02 01 2024","Bergnaum - Orn"
"149","660","02 01 2024","Mayer, Pollich and Tillman"
"353","661","02 01 2024","Kovacek LLC"
"420","662","02 01 2024","Bechtelar - Homenick"
"68","663","02 01 2024","Reilly LLC"
"16","664","02 01 2024","Parker, Kohler and Jones"
"468","665","02 01 2024","Terry, Smith and Hauck"
"5","666","02 01 2024","Beatty, Graham and Leffler"
"23","667","02 01 2024","Dare - Bartoletti"
"165","668","02 01 2024","Bartell - Keeling"
"368","669","02 01 2024","Pagac and Sons"
"369","670","02 01 2024","Purdy - Kub"
"423","671","02 01 2024","Reichert LLC"
"329","672","02 01 2024","Moen - Cronin"
"94","673","02 01 2024","Hartmann, Kozey and Welch"
"26","674","02 01 2024","Murphy and Sons"
"488","675","02 01 2024","Stoltenberg - Tremblay"
"209","676","02 01 2024","Cummings - Harvey"
"113","677","02 01 2024","Goldner, McKenzie and Metz"
"189","678","02 01 2024","Heaney - Gerhold"
"244","679","02 01 2024","Towne and Sons"
"393","680","02 01 2024","Spinka - Durgan"
"223","681","02 01 2024","Schumm and Sons"
"427","682","02 01 2024","Predovic - Altenwerth"
"160","683","02 01 2024","Conn, Stiedemann and Rolfson"
"489","684","02 01 2024","Rutherford Inc"
"216","685","02 01 2024","Schuppe - Greenholt"
"443","686","02 01 2024","Klocko Inc"
"276","687","02 01 2024","Walker - Muller"
"171","688","02 01 2024","Powlowski Inc"
"352","689","02 01 2024","Walter - Mills"
"290","690","02 01 2024","Runolfsdottir, Daugherty and Rippin"
"326","691","02 01 2024","Kessler LLC"
"139","692","02 01 2024","Willms and Sons"
"327","693","02 01 2024","Crooks - Harvey"
"384","694","02 01 2024","Denesik and Sons"
"59","695","02 01 2024","O'Kon Group"
"257","696","02 01 2024","Koepp - Bogisich"
"162","697","02 01 2024","McDermott - Schmitt"
"50","698","02 01 2024","Kihn, Homenick and Kiehn"
"318","699","02 01 2024","Turner LLC"
"443","700","02 01 2024","Brakus and Sons"
"337","701","02 01 2024","Rice Inc"
"451","702","02 01 2024","Schultz, Hermiston and Gleason"
"90","703","02 01 2024","Ernser Inc"
"392","704","02 01 2024","Strosin, Ratke and Runolfsdottir"
"392","705","02 01 2024","Olson Inc"
"132","706","02 01 2024","Hauck - Aufderhar"
"82","707","02 01 2024","Bogan - Murphy"
"493","708","02 01 2024","Macejkovic, Leannon and Kreiger"
"431","709","02 01 2024","Huels - Skiles"
"303","710","02 01 2024","Wisozk, Erdman and Shields"
"13","711","02 01 2024","Koelpin, Emmerich and Ernser"
"175","712","02 01 2024","Bartell Inc"
"301","713","02 01 2024","Bruen - Reynolds"
"194","714","02 01 2024","Kunde - Moen"
"135","715","02 01 2024","Witting, Wilkinson and Kohler"
"8","716","02 01 2024","Swaniawski - Volkman"
"345","717","02 01 2024","Sporer and Sons"
"162","718","02 01 2024","Turner Inc"
"494","719","02 01 2024","Franecki - Johns"
"327","720","02 01 2024","Connelly, Franecki and Schaefer"
"106","721","02 01 2024","Spencer, Herzog and Hyatt"
"120","722","02 01 2024","Fadel - Kunde"
"473","723","02 01 2024","Beier Group"
"17","724","02 01 2024","McClure Inc"
"361","725","02 01 2024","Schmeler and Sons"
"213","726","02 01 2024","Swift - Wilderman"
"400","727","02 01 2024","Swift Group"
"479","728","02 01 2024","Skiles and Sons"
"367","729","02 01 2024","Parker Group"
"372","730","02 01 2024","Ritchie, Wilderman and Bogisich"
"201","731","02 01 2024","Price and Sons"
"336","732","02 01 2024","Stiedemann and Sons"
"176","733","02 01 2024","Labadie, Vandervort and Fritsch"
"168","734","02 01 2024","Torp, Marvin and Kovacek"
"46","735","02 01 2024","White Group"
"303","736","02 01 2024","Beier - Mitchell"
"7","737","02 01 2024","Balistreri - Auer"
"109","738","02 01 2024","Murazik Inc"
"354","739","02 01 2024","Jenkins, Jenkins and Lesch"
"457","740","02 01 2024","Wisozk Group"
"280","741","02 01 2024","Schmidt - Fahey"
"54","742","02 01 2024","Feest, Veum and Stehr"
"485","743","02 01 2024","Reynolds - Gleichner"
"89","744","02 01 2024","Langworth, Mann and Aufderhar"
"199","745","02 01 2024","Terry Inc"
"18","746","02 01 2024","Bernhard, Quitzon and Ward"
"494","747","02 01 2024","Graham Group"
"164","748","02 01 2024","Maggio, Williamson and Wiegand"
"386","749","02 01 2024","Littel - Kemmer"
"78","750","02 01 2024","Mertz, Ebert and Mills"
"66","751","02 01 2024","Schamberger LLC"
"386","752","02 01 2024","Ritchie, Bashirian and Lehner"
"473","753","02 01 2024","Kris Inc"
"50","754","02 01 2024","Treutel, Moen and Reichert"
"483","755","02 01 2024","Nitzsche - Stroman"
"126","756","02 01 2024","Hegmann Inc"
"145","757","02 01 2024","Wolf - Mraz"
"449","758","02 01 2024","Legros - Cummerata"
"101","759","02 01 2024","Von, Howell and Berge"
"13","760","02 01 2024","Grimes - Littel"
"222","761","02 01 2024","Ullrich and Sons"
"135","762","02 01 2024","Boyle Inc"
"271","763","02 01 2024","Anderson, Williamson and Kub"
"312","764","02 01 2024","Dickinson - Rutherford"
"439","765","02 01 2024","Schinner - Goldner"
"437","766","02 01 2024","Marquardt Inc"
"146","767","02 01 2024","Haag - Dach"
"299","768","02 01 2024","Pollich, Larson and Bechtelar"
"479","769","02 01 2024","Schimmel, Raynor and Krajcik"
"82","770","02 01 2024","MacGyver - Emard"
"421","771","02 01 2024","Hodkiewicz, Waters and Morar"
"483","772","02 01 2024","Pacocha - Harris"
"484","773","02 01 2024","Trantow, Klocko and Hilll"
"63","774","02 01 2024","Nader and Sons"
"29","775","02 01 2024","Torp, Hilpert and Cole"
"62","776","02 01 2024","Boyle - Farrell"
"270","777","02 01 2024","Robel - Leannon"
"184","778","02 01 2024","Berge Group"
"318","779","02 01 2024","Dibbert - Gutkowski"
"410","780","02 01 2024","Towne - Murray"
"208","781","02 01 2024","Rowe Inc"
"382","782","02 01 2024","Boyer, Weber and Schaefer"
"245","783","02 01 2024","Dooley - Streich"
"111","784","02 01 2024","Schroeder - Murazik"
"370","785","02 01 2024","Rutherford, Block and Willms"
"261","786","02 01 2024","Harris Group"
"491","787","02 01 2024","Considine - Carroll"
"70","788","02 01 2024","Torphy, Kovacek and Ritchie"
"83","789","02 01 2024","Rodriguez, Gleason and Ankunding"
"181","790","02 01 2024","Romaguera Group"
"398","791","02 01 2024","Kris - Jacobs"
"38","792","02 01 2024","Bartoletti - Dare"
"459","793","02 01 2024","Stroman, Cole and Okuneva"
"43","794","02 01 2024","Maggio, Sauer and Corwin"
"457","795","02 01 2024","Wehner - Mohr"
"491","796","02 01 2024","Beier and Sons"
"470","797","02 01 2024","Carter, Sporer and Haley"
"417","798","02 01 2024","Boyle, Monahan and Hilll"
"120","799","02 01 2024","Hintz, Lubowitz and Nicolas"
"125","800","02 01 2024","Walsh Group"
"318","801","02 01 2024","Nitzsche Group"
"415","802","02 01 2024","Johnson - Larson"
"144","803","02 01 2024","Baumbach, Mayer and Leffler"
"453","804","02 01 2024","Gibson and Sons"
"267","805","02 01 2024","Baumbach and Sons"
"332","806","02 01 2024","Wiza, Upton and Huels"
"429","807","02 01 2024","Blick - Beatty"
"486","808","02 01 2024","O'Reilly - Padberg"
"438","809","02 01 2024","Bins and Sons"
"362","810","02 01 2024","Abernathy - Conn"
"75","811","02 01 2024","Breitenberg Group"
"29","812","02 01 2024","Williamson LLC"
"464","813","02 01 2024","Yost - Kilback"
"183","814","02 01 2024","Torp and Sons"
"175","815","02 01 2024","Harvey, Shanahan and Ullrich"
"273","816","02 01 2024","Purdy Inc"
"418","817","02 01 2024","Kautzer - Veum"
"22","818","02 01 2024","Torphy, Dare and Crist"
"255","819","02 01 2024","Smitham - Moen"
"174","820","02 01 2024","Runolfsdottir and Sons"
"87","821","02 01 2024","Mohr Inc"
"218","822","02 01 2024","Fisher, Schmidt and Jaskolski"
"460","823","02 01 2024","Fay, Davis and Hilll"
"42","824","02 01 2024","Sawayn - Lubowitz"
"484","825","02 01 2024","Wilderman - Gerhold"
"418","826","02 01 2024","Towne - Ryan"
"379","827","02 01 2024","Huels Inc"
"153","828","02 01 2024","Wilderman Group"
"135","829","02 01 2024","Stokes, Doyle and Hermann"
"469","830","02 01 2024","Bartell, Dare and Cummerata"
"180","831","02 01 2024","Cartwright Group"
"142","832","02 01 2024","Roob - Rohan"
"38","833","02 01 2024","McDermott, Murazik and Feeney"
"79","834","02 01 2024","Goyette, Hand and Hills"
"96","835","02 01 2024","Deckow, Rempel and Ryan"
"91","836","02 01 2024","Hoeger - Bashirian"
"73","837","02 01 2024","Reynolds and Sons"
"49","838","02 01 2024","Breitenberg Inc"
"230","839","02 01 2024","Bogisich LLC"
"82","840","02 01 2024","Volkman and Sons"
"275","841","02 01 2024","Kertzmann LLC"
"247","842","02 01 2024","Prohaska - Conroy"
"460","843","02 01 2024","Moore - Hyatt"
"392","844","02 01 2024","Reinger, Koch and Adams"
"257","845","02 01 2024","Kuhlman, DuBuque and Moen"
"24","846","02 01 2024","Watsica, Stroman and Harvey"
"196","847","02 01 2024","Muller, Lind and Conroy"
"95","848","02 01 2024","Flatley - Kilback"
"222","849","02 01 2024","Friesen - Metz"
"138","850","02 01 2024","Jast - Rogahn"
"467","851","02 01 2024","Stark and Sons"
"49","852","02 01 2024","Weimann LLC"
"71","853","02 01 2024","Funk - Koelpin"
"318","854","02 01 2024","Ebert - Mertz"
"282","855","02 01 2024","Turcotte - Fahey"
"440","856","02 01 2024","Lindgren - Hilll"
"5","857","02 01 2024","McLaughlin, Predovic and Dicki"
"41","858","02 01 2024","Wiegand Group"
"30","859","02 01 2024","Maggio, Bartoletti and Walker"
"48","860","02 01 2024","Thompson - Herzog"
"407","861","02 01 2024","Jaskolski - Hansen"
"68","862","02 01 2024","Pacocha, Schoen and Terry"
"401","863","02 01 2024","Runolfsdottir and Sons"
"373","864","02 01 2024","Dietrich and Sons"
"438","865","02 01 2024","Morar - Moen"
"156","866","02 01 2024","Stiedemann LLC"
"421","867","02 01 2024","Lebsack - Herman"
"124","868","02 01 2024","Lesch LLC"
"333","869","02 01 2024","Walker - West"
"213","870","02 01 2024","Hudson - Grimes"
"209","871","02 01 2024","Bednar LLC"
"9","872","02 01 2024","Heathcote, McLaughlin and Flatley"
"226","873","02 01 2024","Pouros - Feil"
"211","874","02 01 2024","O'Connell - Mills"
"331","875","02 01 2024","Greenfelder and Sons"
"436","876","02 01 2024","Zemlak, Langworth and Monahan"
"405","877","02 01 2024","Konopelski - Harris"
"13","878","02 01 2024","Koss and Sons"
"262","879","02 01 2024","Funk, Herzog and Kuhlman"
"134","880","02 01 2024","Johns, Nikolaus and Waelchi"
"5","881","02 01 2024","Labadie and Sons"
"435","882","02 01 2024","Greenfelder Inc"
"102","883","02 01 2024","Wolff Group"
"17","884","02 01 2024","Huel Group"
"24","885","02 01 2024","D'Amore Inc"
"79","886","02 01 2024","Thompson - Denesik"
"235","887","02 01 2024","Herman and Sons"
"333","888","02 01 2024","Schamberger - Littel"
"76","889","02 01 2024","Emmerich - Leannon"
"225","890","02 01 2024","Keeling - Stoltenberg"
"445","891","02 01 2024","Fay - Lesch"
"194","892","02 01 2024","Kuhic LLC"
"443","893","02 01 2024","Kuhic LLC"
"65","894","02 01 2024","Herzog - Sporer"
"361","895","02 01 2024","Hermann - Hand"
"5","896","02 01 2024","Stiedemann, Fay and Pouros"
"298","897","02 01 2024","Friesen - Towne"
"432","898","02 01 2024","Jerde, O'Keefe and Marquardt"
"21","899","02 01 2024","Lebsack, Konopelski and Ernser"
"88","900","02 01 2024","McLaughlin Group"
"229","901","02 01 2024","Greenholt, Reynolds and Buckridge"
"38","902","02 01 2024","Sauer Inc"
"39","903","02 01 2024","Pacocha and Sons"
"53","904","02 01 2024","Bartoletti Inc"
"137","905","02 01 2024","Larkin - Fay"
"40","906","02 01 2024","Aufderhar Inc"
"96","907","02 01 2024","Waters - Runolfsdottir"
"52","908","02 01 2024","Swift Inc"
"422","909","02 01 2024","King, Prosacco and Schmidt"
"456","910","02 01 2024","Jenkins, Moen and Hoppe"
"469","911","02 01 2024","Macejkovic Inc"
"14","912","02 01 2024","Hodkiewicz Group"
"223","913","02 01 2024","Bailey - Jakubowski"
"253","914","02 01 2024","Kautzer, Hodkiewicz and Homenick"
"378","915","02 01 2024","Herman, Grant and White"
"352","916","02 01 2024","Cummings LLC"
"217","917","02 01 2024","Marks and Sons"
"392","918","02 01 2024","Oberbrunner - Hand"
"290","919","02 01 2024","Herzog, Lebsack and Hermiston"
"93","920","02 01 2024","Beer - O'Reilly"
"352","921","02 01 2024","Gibson and Sons"
"448","922","02 01 2024","Goodwin, Crooks and Romaguera"
"37","923","02 01 2024","Mueller Inc"
"227","924","02 01 2024","Koelpin Group"
"194","925","02 01 2024","Beier - Lind"
"342","926","02 01 2024","Morissette LLC"
"412","927","02 01 2024","Barrows, Turner and Leannon"
"398","928","02 01 2024","Marks Inc"
"245","929","02 01 2024","Brown - D'Amore"
"457","930","02 01 2024","O'Conner, Cronin and Dooley"
"195","931","02 01 2024","Will - Von"
"400","932","02 01 2024","Schaden - Welch"
"360","933","02 01 2024","Boyle - Rice"
"119","934","02 01 2024","Schroeder, Doyle and Marvin"
"322","935","02 01 2024","Funk and Sons"
"22","936","02 01 2024","Rowe Inc"
"287","937","02 01 2024","Stroman, Hirthe and Waelchi"
"487","938","02 01 2024","Rice - Metz"
"467","939","02 01 2024","Bergnaum LLC"
"260","940","02 01 2024","West - Tremblay"
"82","941","02 01 2024","Hand, Schuster and Wiegand"
"308","942","02 01 2024","Leuschke - Kautzer"
"70","943","02 01 2024","Schuppe - Beahan"
"470","944","02 01 2024","Sauer, Murray and Nienow"
"164","945","02 01 2024","Gleichner Inc"
"411","946","02 01 2024","Batz, Langworth and Oberbrunner"
"111","947","02 01 2024","Bogan and Sons"
"319","948","02 01 2024","Jaskolski, Huel and Beahan"
"460","949","02 01 2024","Torp and Sons"
"446","950","02 01 2024","Halvorson, Schinner and Hermiston"
"466","951","02 01 2024","Daugherty LLC"
"110","952","02 01 2024","Vandervort Inc"
"57","953","02 01 2024","VonRueden, Gleason and Dibbert"
"121","954","02 01 2024","Dach - Dickens"
"148","955","02 01 2024","Toy LLC"
"421","956","02 01 2024","O'Reilly LLC"
"189","957","02 01 2024","Kuhic - Heaney"
"37","958","02 01 2024","Lind LLC"
"33","959","02 01 2024","Larson, Larkin and Fadel"
"457","960","02 01 2024","McCullough, Kshlerin and Langworth"
"124","961","02 01 2024","Kunze, Haley and Simonis"
"447","962","02 01 2024","Reilly, Hahn and Barrows"
"253","963","02 01 2024","Parisian Inc"
"285","964","02 01 2024","Torp Inc"
"328","965","02 01 2024","Hilpert and Sons"
"114","966","02 01 2024","Wolf - Daniel"
"287","967","02 01 2024","Hagenes Inc"
"179","968","02 01 2024","Bartell Group"
"169","969","02 01 2024","Bogisich Group"
"78","970","02 01 2024","Hoeger LLC"
"199","971","02 01 2024","Kunze - Lakin"
"110","972","02 01 2024","Okuneva LLC"
"170","973","02 01 2024","Jacobi - Farrell"
"485","974","02 01 2024","Jacobs - Ratke"
"432","975","02 01 2024","Sipes Inc"
"215","976","02 01 2024","Williamson, Spencer and Glover"
"337","977","02 01 2024","Sporer - Mueller"
"441","978","02 01 2024","Spencer and Sons"
"242","979","02 01 2024","Jakubowski, Quitzon and Windler"
"434","980","02 01 2024","Tremblay, Bayer and Ratke"
"203","981","02 01 2024","Roberts - Schultz"
"224","982","02 01 2024","Hoppe - Pfannerstill"
